internal_drug_id,entity_type,source_membership,canonical_smiles,inchikey
DRUG_000565,CONFIRMED_INTEGRATED_ENTITY,both,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,UKTAZPQNNNJVKR-KJGYPYNMSA-N
DRUG_000566,CONFIRMED_INTEGRATED_ENTITY,both,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-HNNXBMFYSA-N
DRUG_000567,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,OFVLGDICTFRJMM-WESIUVDSSA-N
DRUG_000568,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,DMJNNHOOLUXYBV-PQTSNVLCSA-N
DRUG_000569,CONFIRMED_INTEGRATED_ENTITY,both,[Cl-].[K+],WCUXLLCKKVVCTQ-UHFFFAOYSA-M
DRUG_000570,CONFIRMED_INTEGRATED_ENTITY,both,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,UWKQSNNFCGGAFS-XIFFEERXSA-N
DRUG_000571,CONFIRMED_INTEGRATED_ENTITY,both,Cn1cc[nH]c1=S,PMRYVIKBURPHAH-UHFFFAOYSA-N
DRUG_000572,CONFIRMED_INTEGRATED_ENTITY,both,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl,QLIIKPVHVRXHRI-CXSFZGCWSA-N
DRUG_000573,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(N)(Cc1ccc(O)cc1)C(=O)O,NHTGHBARYWONDQ-JTQLQIEISA-N
DRUG_000574,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)C1C(=CCO)OC2CC(=O)N21,HZZVJAQRINQKSD-PBFISZAISA-N
DRUG_000575,CONFIRMED_INTEGRATED_ENTITY,both,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,JBIMVDZLSHOPLA-LSCVHKIXSA-N
DRUG_000576,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN(CC)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,FWFVLWGEFDIZMJ-FOMYWIRZSA-N
DRUG_000577,CONFIRMED_INTEGRATED_ENTITY,both,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,GMVPRGQOIOIIMI-DWKJAMRDSA-N
DRUG_000578,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,HOOSGZJRQIVJSZ-NNBUQUNQSA-N
DRUG_000579,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,JXSJBGJIGXNWCI-UHFFFAOYSA-N
DRUG_000580,CONFIRMED_INTEGRATED_ENTITY,both,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,VJJPUSNTGOMMGY-MRVIYFEKSA-N
DRUG_000581,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,DMDGGSIALPNSEE-UHFFFAOYSA-N
DRUG_000582,CONFIRMED_INTEGRATED_ENTITY,both,CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,COKMIXFXJJXBQG-NRFANRHFSA-N
DRUG_000583,CONFIRMED_INTEGRATED_ENTITY,both,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,CTRLABGOLIVAIY-UHFFFAOYSA-N
DRUG_000584,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,RXZBMPWDPOLZGW-HITVVWEBSA-N
DRUG_000585,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,MHWLWQUZZRMNGJ-UHFFFAOYSA-N
DRUG_000586,CONFIRMED_INTEGRATED_ENTITY,both,NNCCc1ccccc1,RMUCZJUITONUFY-UHFFFAOYSA-N
DRUG_000587,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O,WQVJHHACXVLGBL-BPJDFBQWSA-N
DRUG_000588,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,VVWYOYDLCMFIEM-UHFFFAOYSA-N
DRUG_000589,CONFIRMED_INTEGRATED_ENTITY,both,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,VOXZDWNPVJITMN-ZBRFXRBCSA-N
DRUG_000590,CONFIRMED_INTEGRATED_ENTITY,both,Cc1cccc(Nc2ccccc2C(=O)O)c1C,HYYBABOKPJLUIN-UHFFFAOYSA-N
DRUG_000591,CONFIRMED_INTEGRATED_ENTITY,both,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,MKUXAQIIEYXACX-UHFFFAOYSA-N
DRUG_000592,CONFIRMED_INTEGRATED_ENTITY,both,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CMWTZPSULFXXJA-VIFPVBQESA-N
DRUG_000593,CONFIRMED_INTEGRATED_ENTITY,both,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,IPVQLZZIHOAWMC-QXKUPLGCSA-N
DRUG_000594,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,IDPUKCWIGUEADI-UHFFFAOYSA-N
DRUG_000595,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCN(Cc1ccccc1)c1ccccn1,UFLGIAIHIAPJJC-UHFFFAOYSA-N
DRUG_000596,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Clc1cc(Cl)c(OCC#CI)cc1Cl,CTETYYAZBPJBHE-UHFFFAOYSA-N
DRUG_000597,CONFIRMED_INTEGRATED_ENTITY,both,CCC1(c2ccccc2)C(=O)NCNC1=O,DQMZLTXERSFNPB-UHFFFAOYSA-N
DRUG_000598,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,NCEXYHBECQHGNR-QZQOTICOSA-N
DRUG_000599,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,GHOSNRCGJFBJIB-UHFFFAOYSA-N
DRUG_000600,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,c1ccc(CC2=NCCN2)cc1,JIVZKJJQOZQXQB-UHFFFAOYSA-N
DRUG_000601,CONFIRMED_INTEGRATED_ENTITY,both,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,CEAZRRDELHUEMR-UHFFFAOYSA-N
DRUG_000602,CONFIRMED_INTEGRATED_ENTITY,both,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,OGQICQVSFDPSEI-UHFFFAOYSA-N
DRUG_000603,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,TVURRHSHRRELCG-UHFFFAOYSA-N
DRUG_000604,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,WYCLKVQLVUQKNZ-UHFFFAOYSA-N
DRUG_000605,CONFIRMED_INTEGRATED_ENTITY,both,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,IDBPHNDTYPBSNI-UHFFFAOYSA-N
DRUG_000606,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,YKQOSKADJPQZHB-RGYSVOEGSA-N
DRUG_000607,CONFIRMED_INTEGRATED_ENTITY,both,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CURUTKGFNZGFSE-UHFFFAOYSA-N
DRUG_000608,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,LDMWSLGGVTVJPG-UHFFFAOYSA-N
DRUG_000609,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,BYPFEZZEUUWMEJ-UHFFFAOYSA-N
DRUG_000610,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N,KCLANYCVBBTKTO-UHFFFAOYSA-N
DRUG_000611,CONFIRMED_INTEGRATED_ENTITY,both,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,NDDAHWYSQHTHNT-UHFFFAOYSA-N
DRUG_000612,CONFIRMED_INTEGRATED_ENTITY,both,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,BGDKAVGWHJFAGW-UHFFFAOYSA-N
DRUG_000613,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,YSXKPIUOCJLQIE-UHFFFAOYSA-N
DRUG_000614,CONFIRMED_INTEGRATED_ENTITY,both,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,IWUCXVSUMQZMFG-AFCXAGJDSA-N
DRUG_000615,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,VYMDGNCVAMGZFE-UHFFFAOYSA-N
DRUG_000616,CONFIRMED_INTEGRATED_ENTITY,both,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,PJMPHNIQZUBGLI-UHFFFAOYSA-N
DRUG_000617,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,ZRVUJXDFFKFLMG-UHFFFAOYSA-N
DRUG_000618,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)NCC(O)c1cc(O)cc(O)c1,LMOINURANNBYCM-UHFFFAOYSA-N
DRUG_000619,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,XBPZXDSZHPDXQU-UHFFFAOYSA-N
DRUG_000620,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)c1cccc(C(C)C)c1O,OLBCVFGFOZPWHH-UHFFFAOYSA-N
DRUG_000621,CONFIRMED_INTEGRATED_ENTITY,both,CC(=O)Nc1nnc(S(N)(=O)=O)s1,BZKPWHYZMXOIDC-UHFFFAOYSA-N
DRUG_000622,CONFIRMED_INTEGRATED_ENTITY,both,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,WOXKDUGGOYFFRN-IIBYNOLFSA-N
DRUG_000623,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,PUXBGTOOZJQSKH-UHFFFAOYSA-N
DRUG_000624,CONFIRMED_INTEGRATED_ENTITY,both,CCN(CC)C(=S)SSC(=S)N(CC)CC,AUZONCFQVSMFAP-UHFFFAOYSA-N
DRUG_000625,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,ONKUMRGIYFNPJW-KIEAKMPYSA-N
DRUG_000626,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,NCXMLFZGDNKEPB-FFPOYIOWSA-N
DRUG_000627,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,VDUWPHTZYNWKRN-UHFFFAOYSA-N
DRUG_000628,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1OC1P(=O)(O)O,YMDXZJFXQJVXBF-STHAYSLISA-N
DRUG_000629,CONFIRMED_INTEGRATED_ENTITY,both,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,AAOVKJBEBIDNHE-UHFFFAOYSA-N
DRUG_000630,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1NCCOC1c1ccccc1,OOBHFESNSZDWIU-UHFFFAOYSA-N
DRUG_000631,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N
DRUG_000632,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1C(=O)CC(c2ccccc2)C1=O,WLWFNJKHKGIJNW-UHFFFAOYSA-N
DRUG_000633,CONFIRMED_INTEGRATED_ENTITY,both,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,QYIYFLOTGYLRGG-GPCCPHFNSA-N
DRUG_000634,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,VKHAHZOOUSRJNA-GCNJZUOMSA-N
DRUG_000635,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,ZDIGNSYAACHWNL-UHFFFAOYSA-N
DRUG_000636,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,RDOIQAHITMMDAJ-UHFFFAOYSA-N
DRUG_000637,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC(=O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,IBALRBWGSVJPAP-FXBPSFAMSA-N
DRUG_000638,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)CO,YMTMADLUXIRMGX-RFPWEZLHSA-N
DRUG_000639,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,OUDSBRTVNLOZBN-UHFFFAOYSA-N
DRUG_000640,CONFIRMED_INTEGRATED_ENTITY,both,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,JRWZLRBJNMZMFE-UHFFFAOYSA-N
DRUG_000641,CONFIRMED_INTEGRATED_ENTITY,both,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,ADIMAYPTOBDMTL-UHFFFAOYSA-N
DRUG_000642,CONFIRMED_INTEGRATED_ENTITY,both,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,ADEBPBSSDYVVLD-UHFFFAOYSA-N
DRUG_000643,CONFIRMED_INTEGRATED_ENTITY,both,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,NETZHAKZCGBWSS-CEDHKZHLSA-N
DRUG_000644,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,WDQPAMHFFCXSNU-UHFFFAOYSA-N
DRUG_000645,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1(C)OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,POPFMWWJOGLOIF-XWCQMRHXSA-N
DRUG_000646,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCCS,UFULAYFCSOUIOV-UHFFFAOYSA-N
DRUG_000647,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,ALARQZQTBTVLJV-UHFFFAOYSA-N
DRUG_000648,CONFIRMED_INTEGRATED_ENTITY,both,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,RGCVKNLCSQQDEP-UHFFFAOYSA-N
DRUG_000649,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)N=Nc1[nH]cnc1C(N)=O,FDKXTQMXEQVLRF-ZHACJKMWSA-N
DRUG_000650,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNC(C)C(O)c1ccccc1,KWGRBVOPPLSCSI-WCBMZHEXSA-N
DRUG_000651,CONFIRMED_INTEGRATED_ENTITY,both,Cn1nnc2c(C(N)=O)ncn2c1=O,BPEGJWRSRHCHSN-UHFFFAOYSA-N
DRUG_000652,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN1CCC23CCCCC2C1Cc1ccc(O)cc13,JAQUASYNZVUNQP-USXIJHARSA-N
DRUG_000653,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCC(=O)CCC(=O)O,ZGXJTSGNIOSYLO-UHFFFAOYSA-N
DRUG_000654,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OCC(O)COc1ccc(Cl)cc1,MXOAEAUPQDYUQM-UHFFFAOYSA-N
DRUG_000655,CONFIRMED_INTEGRATED_ENTITY,both,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
DRUG_000656,CONFIRMED_INTEGRATED_ENTITY,both,CC(C)(S)C(N)C(=O)O,VVNCNSJFMMFHPL-VKHMYHEASA-N
DRUG_000657,CONFIRMED_INTEGRATED_ENTITY,both,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,OIGNJSKKLXVSLS-VWUMJDOOSA-N
DRUG_000658,CONFIRMED_INTEGRATED_ENTITY,both,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,HUPFGZXOMWLGNK-UHFFFAOYSA-N
DRUG_000659,CONFIRMED_INTEGRATED_ENTITY,both,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,SECKRCOLJRRGGV-UHFFFAOYSA-N
DRUG_000660,CONFIRMED_INTEGRATED_ENTITY,both,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,VMXUWOKSQNHOCA-UHFFFAOYSA-N
DRUG_000661,CONFIRMED_INTEGRATED_ENTITY,both,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,QJJXYPPXXYFBGM-LFZNUXCKSA-N
DRUG_000662,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(Cc1ccccc1)N(C)Cc1ccccc1,YXKTVDFXDRQTKV-HNNXBMFYSA-N
DRUG_000663,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=CCc1ccccc1OCC(O)CNC(C)C,PAZJSJFMUHDSTF-UHFFFAOYSA-N
DRUG_000664,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,IOVGROKTTNBUGK-SJCJKPOMSA-N
DRUG_000665,CONFIRMED_INTEGRATED_ENTITY,both,CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,IAVUPMFITXYVAF-XPUUQOCRSA-N
DRUG_000666,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,MDKGKXOCJGEUJW-UHFFFAOYSA-N
DRUG_000667,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,XWTYSIMOBUGWOL-UHFFFAOYSA-N
DRUG_000668,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,IKENVDNFQMCRTR-UHFFFAOYSA-N
DRUG_000669,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)OCCl,YPZVAYHNBBHPTO-MXRBDKCISA-N
DRUG_000670,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,NJMYODHXAKYRHW-DVZOWYKESA-N
DRUG_000671,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,OROAFUQRIXKEMV-LDADJPATSA-N
DRUG_000672,CONFIRMED_INTEGRATED_ENTITY,both,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,QFJCIRLUMZQUOT-HPLJOQBZSA-N
DRUG_000673,CONFIRMED_INTEGRATED_ENTITY,both,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,XQSPYNMVSIKCOC-NTSWFWBYSA-N
DRUG_000674,CONFIRMED_INTEGRATED_ENTITY,both,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N
DRUG_000675,CONFIRMED_INTEGRATED_ENTITY,both,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,JSDRRTOADPPCHY-HSQYWUDLSA-N
DRUG_000676,CONFIRMED_INTEGRATED_ENTITY,both,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-UHFFFAOYSA-N
DRUG_000677,CONFIRMED_INTEGRATED_ENTITY,both,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,MOYKHGMNXAOIAT-JGWLITMVSA-N
DRUG_000678,CONFIRMED_INTEGRATED_ENTITY,both,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,IIDJRNMFWXDHID-UHFFFAOYSA-N
DRUG_000679,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,HIANJWSAHKJQTH-UHFFFAOYSA-N
DRUG_000680,CONFIRMED_INTEGRATED_ENTITY,both,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,MAEIEVLCKWDQJH-UHFFFAOYSA-N
DRUG_000681,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(CCCl)CCCl,HAWPXGHAZFHHAD-UHFFFAOYSA-N
DRUG_000682,CONFIRMED_INTEGRATED_ENTITY,both,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,MFWNKCLOYSRHCJ-BTTYYORXSA-N
DRUG_000683,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,NFDFQCUYFHCNBW-SCGPFSFSSA-N
DRUG_000684,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,GECHUMIMRBOMGK-UHFFFAOYSA-N
DRUG_000685,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,CMHHMUWAYWTMGS-UHFFFAOYSA-N
DRUG_000686,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC12CCC3C(CCC4=CC(=O)C=CC43C)C1CCC(=O)O2,BPEWUONYVDABNZ-DZBHQSCQSA-N
DRUG_000687,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,QTTRZHGPGKRAFB-OOKHYKNYSA-N
DRUG_000688,CONFIRMED_INTEGRATED_ENTITY,both,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,JOFWLTCLBGQGBO-UHFFFAOYSA-N
DRUG_000689,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCO,LFQSCWFLJHTTHZ-UHFFFAOYSA-N
DRUG_000690,CONFIRMED_INTEGRATED_ENTITY,both,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,ZTVQQQVZCWLTDF-UHFFFAOYSA-N
DRUG_000691,CONFIRMED_INTEGRATED_ENTITY,both,O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,BXZVVICBKDXVGW-NKWVEPMBSA-N
DRUG_000692,CONFIRMED_INTEGRATED_ENTITY,both,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,AVOLMBLBETYQHX-UHFFFAOYSA-N
DRUG_000693,CONFIRMED_INTEGRATED_ENTITY,both,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,FELGMEQIXOGIFQ-UHFFFAOYSA-N
DRUG_000694,CONFIRMED_INTEGRATED_ENTITY,both,CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1,AQOKCDNYWBIDND-FTOWTWDKSA-N
DRUG_000695,CONFIRMED_INTEGRATED_ENTITY,both,Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,PBJUNZJWGZTSKL-MRXNPFEDSA-N
DRUG_000696,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,ZPUCINDJVBIVPJ-LJISPDSOSA-N
DRUG_000697,CONFIRMED_INTEGRATED_ENTITY,both,NS(=O)(=O)Cc1noc2ccccc12,UBQNRHZMVUUOMG-UHFFFAOYSA-N
DRUG_000698,CONFIRMED_INTEGRATED_ENTITY,both,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,BPKAHTKRCLCHEA-UBFJEZKGSA-N
DRUG_000699,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,HJLSLZFTEKNLFI-UHFFFAOYSA-N
